# X Y Z Label
497103.220 5419986.800 285.870 Facade
497103.210 5419986.130 285.790 Powerline
497103.170 5419986.960 287.860 Powerline
497103.170 5419987.220 288.180 Powerline
497103.170 5419987.470 288.490 Powerline
497102.880 5419986.050 285.490 Powerline
497102.860 5419986.020 278.950 Powerline
497102.840 5419986.400 285.480 Powerline
497102.820 5419986.390 278.960 Powerline
497102.800 5419986.750 285.490 Powerline
497102.790 5419986.640 275.910 Powerline
497102.790 5419986.760 278.990 Roof
497102.760 5419986.900 275.480 Powerline
497102.760 5419987.110 285.500 Roof
497102.750 5419987.110 278.980 Facade
497102.730 5419987.250 275.460 Roof
497102.730 5419987.470 285.490 Powerline
497102.620 5419986.120 285.270 Roof
497102.590 5419986.160 275.470 Facade
497102.580 5419986.460 285.250 Powerline
497102.580 5419987.350 275.490 Roof
497102.560 5419986.280 275.400 Roof
497102.560 5419986.600 275.570 Roof
497102.550 5419986.790 285.220 Roof
497102.540 5419986.640 275.910 Powerline
497102.540 5419986.800 276.210 Car
497102.510 5419986.880 275.530 Roof
497102.500 5419987.170 285.360 Roof
497102.470 5419987.210 275.480 Roof
497102.470 5419987.460 285.210 Roof
497102.160 5419986.430 275.490 Roof
497102.150 5419986.070 275.450 Powerline
497102.150 5419986.670 276.000 Powerline
497102.130 5419986.800 276.910 Powerline
497101.920 5419986.190 275.430 Powerline
497101.880 5419986.530 275.440 Powerline
497101.850 5419986.890 275.460 Powerline
497101.810 5419987.240 275.450 Powerline
497101.650 5419986.040 275.450 Powerline
497101.610 5419986.390 275.440 Powerline
497101.570 5419986.740 275.450 Powerline
497101.530 5419987.080 275.450 Powerline
497101.500 5419987.430 275.440 Roof
497101.240 5419987.390 275.450 Powerline
497101.230 5419987.030 275.410 Powerline
497101.220 5419986.650 275.440 Powerline
497101.210 5419986.280 275.450 Powerline
497101.010 5419986.240 275.440 Car
497100.970 5419986.600 275.430 Powerline
497100.940 5419986.950 275.440 Powerline
497100.900 5419987.310 275.430 Powerline
497100.860 5419987.500 275.430 Powerline
497100.850 5419987.130 275.450 Roof
497100.840 5419986.780 275.410 Powerline
497100.830 5419986.400 275.420 Powerline
497100.820 5419986.040 275.440 Roof
497100.700 5419986.140 275.450 Roof
497100.660 5419986.470 275.430 Roof
497100.620 5419986.820 275.430 Powerline
497100.580 5419987.170 275.430 Roof
497100.080 5419986.260 275.410 Roof
497100.040 5419986.630 275.420 Powerline
497100.000 5419986.990 275.410 Roof
497099.960 5419987.350 275.410 Powerline
497099.920 5419987.500 275.400 Low Veg
497099.910 5419986.770 275.420 Low Veg
497099.910 5419987.130 275.420 Powerline
497099.900 5419986.410 275.430 Low Veg
497099.890 5419986.040 275.420 Powerline
497099.820 5419986.000 275.410 Roof
497099.790 5419986.350 275.420 Roof
497099.750 5419986.690 275.400 Powerline
497099.710 5419987.050 275.410 Powerline
497099.670 5419987.400 275.430 Car
497099.490 5419987.220 275.360 Powerline
497099.480 5419986.850 275.320 Powerline
497099.470 5419986.130 275.240 Powerline
497099.470 5419986.480 275.290 Powerline
497099.200 5419986.020 275.290 Powerline
497099.160 5419986.390 275.280 Powerline
497099.120 5419986.760 275.300 Car
497099.080 5419987.110 275.290 Powerline
497099.040 5419987.480 275.320 Powerline
497098.900 5419986.250 275.310 Powerline
497098.860 5419986.600 275.310 Powerline
497098.820 5419986.960 275.340 Powerline
497098.790 5419987.290 275.350 Powerline
497098.560 5419987.450 275.350 Car
497098.550 5419987.140 275.290 Car
497098.540 5419986.800 275.300 Powerline
497098.530 5419986.130 275.320 Powerline
497098.530 5419986.460 275.330 Low Veg
497098.300 5419985.970 275.290 Low Veg
497098.260 5419986.330 275.310 Low Veg
497098.220 5419986.700 275.320 Low Veg
497098.180 5419987.070 275.340 Low Veg
497098.180 5419987.250 275.370 Low Veg
497098.170 5419986.900 275.320 Low Veg
497098.160 5419986.200 275.290 Low Veg
497098.160 5419986.540 275.320 Low Veg
497098.140 5419987.420 275.320 Low Veg
497098.020 5419986.170 275.300 Powerline
497097.980 5419986.520 275.320 Roof
497097.940 5419986.870 275.330 Roof
497097.910 5419987.230 275.340 Roof
497097.320 5419986.280 275.320 Powerline
497097.260 5419986.830 276.010 Roof
497097.230 5419987.160 275.860 Roof
497097.200 5419987.370 275.320 Roof
497097.180 5419987.290 275.330 Powerline
497097.170 5419986.930 275.340 Powerline
497097.160 5419986.560 275.320 Powerline
497097.150 5419986.190 275.300 Roof
497097.110 5419986.060 275.310 Roof
497096.810 5419987.420 275.330 Powerline
497096.800 5419987.050 275.330 Powerline
497096.790 5419986.700 275.330 Powerline
497096.780 5419985.970 275.320 Roof
497096.780 5419986.340 275.320 Powerline
497096.740 5419984.530 275.280 Powerline
497096.750 5419984.880 275.310 Powerline
497096.760 5419985.250 275.330 Powerline
497096.770 5419985.600 275.340 Powerline
497097.120 5419984.710 275.290 Powerline
497097.130 5419985.080 275.300 Powerline
497097.140 5419985.440 275.320 Powerline
497097.140 5419985.720 275.330 Powerline
497097.150 5419985.810 275.320 Powerline
497097.180 5419985.370 275.320 Powerline
497097.220 5419985.030 275.350 Powerline
497097.260 5419984.680 275.290 Powerline
497097.360 5419985.930 275.330 Powerline
497097.440 5419985.200 275.310 Powerline
497097.480 5419984.840 275.270 Powerline
497097.520 5419984.480 275.300 Shrub
497098.060 5419985.830 275.310 Powerline
497098.100 5419985.490 275.340 Powerline
497098.110 5419984.400 275.280 Powerline
497098.120 5419984.760 275.300 Powerline
497098.130 5419985.120 275.290 Powerline
497098.140 5419985.140 275.330 Powerline
497098.140 5419985.480 275.290 Powerline
497098.150 5419985.840 275.280 Powerline
497098.180 5419984.790 275.290 Powerline
497098.210 5419984.440 275.290 Powerline
497098.340 5419985.600 275.290 Shrub
497098.380 5419985.240 275.300 Powerline
497098.410 5419984.880 275.290 Powerline
497098.450 5419984.520 275.290 Shrub
497098.490 5419984.450 275.280 Powerline
497098.500 5419984.790 275.300 Powerline
497098.510 5419985.130 275.280 Powerline
497098.510 5419985.450 275.320 Car
497098.520 5419985.800 275.280 Powerline
497098.940 5419985.890 275.300 Car
497098.980 5419985.560 275.310 Powerline
497099.020 5419985.210 275.300 Powerline
497099.050 5419984.860 275.290 Powerline
497099.090 5419984.530 275.290 Roof
497099.240 5419985.650 275.270 Powerline
497099.270 5419985.300 275.270 Powerline
497099.310 5419984.940 275.260 Roof
497099.350 5419984.570 275.240 Powerline
497099.430 5419984.610 275.230 Powerline
497099.440 5419985.000 275.230 Powerline
497099.450 5419985.360 275.250 Powerline
497099.460 5419985.750 275.240 Powerline
497099.860 5419984.590 275.380 Powerline
497099.860 5419985.650 275.400 Powerline
497099.870 5419984.960 275.380 Powerline
497099.880 5419985.330 275.390 Powerline
497099.880 5419985.680 275.400 Car
497099.900 5419985.300 275.410 Powerline
497099.940 5419984.960 275.390 Powerline
497099.980 5419984.620 275.400 Shrub
497100.120 5419985.890 275.390 Powerline
497100.160 5419985.540 275.400 Roof
497100.200 5419985.180 275.410 Roof
497100.240 5419984.820 275.410 Roof
497100.270 5419984.460 275.370 Powerline
497100.740 5419985.780 275.430 Powerline
497100.780 5419985.430 275.420 Car
497100.790 5419984.590 275.400 Powerline
497100.800 5419984.950 275.420 Powerline
497100.810 5419985.090 275.430 Powerline
497100.810 5419985.310 275.420 Powerline
497100.810 5419985.680 275.430 Powerline
497100.850 5419984.740 275.410 Powerline
497100.890 5419984.400 275.420 Powerline
497101.050 5419985.880 275.410 Powerline
497101.090 5419985.530 275.420 Powerline
497101.130 5419985.180 275.430 Powerline
497101.170 5419984.810 275.400 Powerline
497101.180 5419984.430 275.420 Powerline
497101.180 5419984.810 275.400 Powerline
497101.190 5419985.170 275.430 Powerline
497101.200 5419984.470 275.420 Powerline
497101.200 5419985.540 275.430 Shrub
497101.210 5419985.910 275.440 Powerline
497101.690 5419985.690 275.430 Powerline
497101.720 5419985.360 275.450 Powerline
497101.760 5419985.010 275.450 Roof
497101.800 5419984.660 275.440 Roof
497101.960 5419985.830 275.430 Roof
497102.000 5419985.470 275.430 Roof
497102.030 5419985.140 275.440 Powerline
497102.070 5419984.780 275.420 Roof
497102.110 5419984.430 275.430 Roof
497102.110 5419984.560 275.430 Roof
497102.120 5419984.950 275.430 Roof
497102.130 5419985.320 275.460 Roof
497102.140 5419985.690 275.440 Powerline
497102.520 5419984.460 275.450 Powerline
497102.520 5419984.830 275.440 Powerline
497102.530 5419985.180 275.460 Powerline
497102.540 5419985.550 275.450 Car
497102.550 5419985.910 275.440 Low Veg
497102.620 5419985.830 275.470 Car
497102.650 5419985.810 285.300 Powerline
497102.660 5419985.470 275.450 Powerline
497102.690 5419985.470 285.290 Powerline
497102.700 5419985.120 275.440 Powerline
497102.730 5419985.130 285.280 Powerline
497102.760 5419984.800 285.280 Powerline
497102.800 5419984.460 285.280 Powerline
497102.910 5419985.700 285.520 Powerline
497102.950 5419985.350 285.510 Powerline
497102.990 5419985.000 285.480 Powerline
497103.020 5419984.650 285.510 Powerline
497103.180 5419984.440 285.580 Powerline
497103.180 5419984.780 285.640 Low Veg
497103.190 5419985.110 285.670 Powerline
497103.200 5419985.460 285.690 Powerline
497103.210 5419985.800 285.750 Powerline
497103.330 5419984.520 279.870 Low Veg
497103.500 5419984.780 285.900 Powerline
497103.510 5419985.090 285.960 Low Veg
497103.510 5419985.400 285.980 Powerline
497103.520 5419985.720 286.020 Powerline
497103.600 5419985.680 286.050 Powerline
497103.640 5419985.350 286.070 Powerline
497103.680 5419985.010 286.060 Roof
497103.710 5419984.680 286.080 Roof
497103.870 5419985.700 288.510 Roof
497103.910 5419985.280 288.220 Roof
497103.960 5419984.760 287.620 Roof
497104.410 5419984.940 287.750 Roof
497104.410 5419985.220 288.030 Powerline
497104.410 5419985.490 288.320 Roof
497104.420 5419985.820 288.400 Roof
497104.440 5419984.830 286.820 Roof
497104.470 5419985.830 288.350 Powerline
497104.500 5419985.500 288.380 Powerline
497104.550 5419985.020 287.840 Powerline
497104.620 5419984.420 286.880 Powerline
497104.770 5419985.040 287.770 Car
497104.770 5419985.320 288.040 Powerline
497104.770 5419985.570 288.370 Powerline
497104.770 5419985.680 288.540 Powerline
497104.780 5419984.780 287.420 Car
497104.780 5419985.930 288.330 Powerline
497104.820 5419985.210 288.010 Roof
497104.870 5419984.680 287.320 Roof
497105.410 5419985.720 288.500 Car
497105.460 5419985.240 287.960 Roof
497105.490 5419984.880 287.870 Roof
497105.530 5419984.560 287.880 Car
497105.660 5419984.430 288.010 Car
497105.660 5419984.780 288.040 Car
497105.670 5419985.120 288.100 Car
497105.670 5419985.720 288.460 Shrub
497105.680 5419985.460 288.120 Facade
497105.700 5419985.690 288.440 Facade
497105.750 5419985.260 288.110 Roof
497105.790 5419984.920 288.120 Facade
497105.820 5419984.590 288.140 Roof
497106.030 5419984.590 288.380 Facade
497106.030 5419984.940 288.420 Powerline
497106.040 5419985.280 288.430 Facade
497106.040 5419985.630 288.490 Facade
497106.350 5419985.620 288.800 Facade
497106.380 5419985.280 288.770 Roof
497106.420 5419984.930 288.760 Facade
497106.450 5419984.600 288.780 Facade
497106.630 5419985.620 289.060 Facade
497106.660 5419985.290 289.050 Facade
497106.700 5419984.960 289.060 Roof
497106.730 5419984.610 289.040 Facade
497106.900 5419984.630 289.240 Powerline
497106.900 5419984.960 289.300 Powerline
497106.910 5419985.300 289.330 Roof
497106.920 5419985.650 289.360 Powerline
497107.250 5419984.430 289.570 Powerline
497107.260 5419984.780 289.590 Powerline
497107.270 5419985.120 289.630 Powerline
497107.270 5419985.460 289.700 Powerline
497107.280 5419985.790 289.740 Powerline
497107.280 5419985.880 289.750 Powerline
497107.310 5419985.550 289.750 Powerline
497107.350 5419985.210 289.750 Powerline
497107.380 5419984.890 289.750 Powerline
497107.420 5419984.560 289.750 Car
497107.590 5419985.610 290.040 Powerline
497107.630 5419985.280 290.040 Car
497107.660 5419984.940 290.020 Powerline
497107.700 5419984.610 290.050 Powerline
497108.110 5419984.570 290.450 Powerline
497108.120 5419984.900 290.490 Shrub
497108.130 5419985.240 290.520 Powerline
497108.130 5419985.560 290.570 Powerline
497108.140 5419985.890 290.640 Powerline
497108.250 5419985.780 290.690 Car
497108.290 5419985.460 290.740 Car
497108.320 5419985.130 290.690 Powerline
497108.110 5419984.240 290.410 Powerline
497108.100 5419983.900 290.350 Powerline
497108.090 5419983.220 290.290 Powerline
497108.090 5419983.560 290.330 Shrub
497108.080 5419982.890 290.260 Car
497107.870 5419982.960 290.030 Powerline
497107.830 5419983.290 290.020 Powerline
497107.800 5419983.620 290.040 Powerline
497107.760 5419983.950 290.030 Powerline
497107.730 5419984.280 290.020 Powerline
497107.590 5419982.950 289.870 Powerline
497107.560 5419983.250 289.750 Powerline
497107.520 5419983.580 289.750 Powerline
497107.490 5419983.890 289.740 Powerline
497107.450 5419984.230 289.750 Powerline
497107.250 5419984.080 289.560 Powerline
497107.240 5419983.390 289.460 Powerline
497107.240 5419983.750 289.490 Car
497107.220 5419982.940 289.860 Facade
497106.920 5419982.870 289.890 Roof
497106.890 5419983.110 289.580 Powerline
497106.890 5419983.940 289.130 Roof
497106.890 5419984.280 289.180 Powerline
497106.880 5419983.600 289.120 Car
497106.870 5419983.350 289.280 Car
497106.850 5419983.120 289.580 Shrub
497106.840 5419983.630 289.080 Car
497106.800 5419983.960 289.070 Powerline
497106.770 5419984.280 289.040 Powerline
497106.640 5419982.890 289.760 Powerline
497106.610 5419983.140 289.470 Powerline
497106.590 5419983.390 289.170 Powerline
497106.560 5419983.620 288.850 Powerline
497106.520 5419983.950 288.810 Powerline
497106.490 5419984.270 288.770 Powerline
497106.020 5419984.240 288.350 Powerline
497106.000 5419983.810 288.620 Powerline
497105.990 5419982.990 289.620 Roof
497105.970 5419983.290 289.250 Roof
497105.960 5419983.230 289.290 Roof
497105.940 5419983.480 288.970 Roof
497105.910 5419983.720 288.670 Roof
497105.880 5419983.980 288.390 Roof
497105.850 5419984.260 288.180 Roof
497105.720 5419982.810 289.770 Roof
497105.700 5419983.040 289.450 Roof
497105.670 5419983.280 289.180 Roof
497105.640 5419983.530 288.900 Powerline
497105.640 5419983.990 288.350 Powerline
497105.610 5419983.470 288.960 Car
497105.610 5419983.770 288.580 Powerline
497105.590 5419984.010 288.280 Car
497105.580 5419982.940 289.630 Car
497105.560 5419984.250 287.980 Car
497105.060 5419982.960 289.480 Car
497105.030 5419983.210 289.190 Car
497105.010 5419983.460 288.890 Powerline
497104.980 5419983.690 288.570 Powerline
497104.950 5419983.930 288.230 Powerline
497104.930 5419984.190 287.940 Powerline
497104.910 5419984.300 287.210 Powerline
497104.790 5419982.850 289.550 Powerline
497104.770 5419983.090 289.250 Powerline
497104.760 5419984.330 287.820 Powerline
497104.740 5419983.340 288.960 Powerline
497104.730 5419983.830 288.400 Powerline
497104.710 5419983.580 288.650 Powerline
497104.700 5419983.300 289.060 Powerline
497104.680 5419983.840 288.390 Powerline
497104.670 5419982.790 289.690 Powerline
497104.660 5419984.080 288.070 Powerline
497104.650 5419984.120 287.020 Shrub
497104.390 5419984.210 287.870 Powerline
497104.360 5419983.690 288.510 Shrub
497104.330 5419983.170 289.140 Powerline
497104.160 5419982.910 289.440 Powerline
497104.140 5419983.150 289.140 Powerline
497104.110 5419983.400 288.840 Shrub
497104.080 5419983.650 288.490 Shrub
497104.060 5419983.890 288.160 Low Veg
497104.030 5419984.070 286.360 Low Veg
497104.030 5419984.150 287.860 Powerline
497103.910 5419982.970 289.300 Shrub
497103.880 5419983.210 289.010 Shrub
497103.850 5419983.450 288.700 Shrub
497103.830 5419983.690 288.410 Low Veg
497103.800 5419983.940 288.110 Shrub
497103.780 5419984.030 286.090 Powerline
497103.770 5419984.180 287.820 Powerline
497103.750 5419984.360 286.090 Powerline
497103.550 5419983.500 283.240 Powerline
497103.540 5419982.880 283.060 Powerline
497103.540 5419983.140 283.350 Powerline
497103.480 5419983.230 285.520 Car
497103.470 5419983.460 285.920 Powerline
497103.420 5419983.840 288.190 Powerline
497103.410 5419983.460 288.390 Car
497103.350 5419984.040 278.960 Car
497103.340 5419983.680 278.990 Powerline
497103.330 5419983.320 278.970 Car
497103.330 5419984.170 279.830 Powerline
497103.320 5419982.960 278.970 Powerline
497103.170 5419984.100 285.530 Roof
497103.160 5419983.430 285.440 Car
497103.160 5419983.760 285.510 Roof
497103.140 5419983.600 285.500 Roof
497103.100 5419983.940 285.510 Powerline
497103.060 5419984.300 285.520 Roof
497102.910 5419983.460 285.260 Powerline
497102.870 5419983.800 285.280 Powerline
497102.830 5419984.130 285.290 Powerline
497102.510 5419984.090 275.420 Roof
497102.500 5419983.740 275.420 Powerline
497102.490 5419982.990 275.420 Roof
497102.490 5419983.370 275.400 Powerline
497102.260 5419983.040 275.410 Roof
497102.220 5419983.390 275.430 Powerline
497102.180 5419983.740 275.410 Car
497102.150 5419984.080 275.430 Powerline
497102.110 5419984.200 275.410 Powerline
497102.100 5419983.820 275.420 Powerline
497102.090 5419983.440 275.400 Powerline
497102.080 5419983.060 275.440 Powerline
497101.980 5419982.940 275.380 Car
497101.950 5419983.280 275.380 Powerline
497101.910 5419983.630 275.410 Powerline
497101.870 5419983.970 275.400 Powerline
497101.840 5419984.320 275.420 Car
497101.350 5419983.050 275.360 Roof
497101.310 5419983.410 275.370 Powerline
497101.280 5419983.760 275.400 Roof
497101.240 5419984.120 275.420 Powerline
497101.170 5419984.060 275.400 Powerline
497101.160 5419983.690 275.390 Roof
497101.150 5419982.950 275.360 Roof
497101.150 5419983.320 275.390 Roof
497101.040 5419983.020 275.380 Roof
497101.000 5419983.360 275.370 Powerline
497100.960 5419983.710 275.390 Powerline
497100.930 5419984.050 275.390 Powerline
497100.780 5419984.230 275.380 Powerline
497100.770 5419983.850 275.390 Powerline
497100.760 5419983.130 275.360 Powerline
497100.760 5419983.490 275.390 Powerline
497100.430 5419983.030 275.370 Powerline
497100.390 5419983.380 275.340 Powerline
497100.350 5419983.740 275.370 Powerline
497100.170 5419982.850 275.240 Car
497100.130 5419983.200 275.250 Powerline
497100.090 5419983.570 275.320 Powerline
497100.050 5419983.930 275.410 Powerline
497100.010 5419984.260 275.380 Powerline
497099.850 5419983.890 275.220 Car
497099.850 5419984.230 275.360 Car
497099.840 5419983.520 275.250 Powerline
497099.830 5419982.790 275.200 Car
497099.830 5419983.150 275.250 Powerline
497099.510 5419983.130 275.220 Facade
497099.470 5419983.500 275.240 Roof
497099.430 5419983.850 275.220 Car
497099.420 5419984.230 275.240 Roof
497099.410 5419983.860 275.220 Powerline
497099.400 5419983.090 275.210 Roof
497099.400 5419983.470 275.240 Car
497099.390 5419984.210 275.230 Roof
497099.280 5419982.810 275.250 Car
497099.240 5419983.150 275.260 Car
497099.200 5419983.500 275.260 Powerline
497099.170 5419983.830 275.270 Powerline
497099.130 5419984.180 275.270 Roof
497098.610 5419983.070 275.260 Shrub
497098.570 5419983.420 275.260 Powerline
497098.530 5419983.790 275.270 Powerline
497098.490 5419984.110 275.270 Powerline
497098.490 5419984.150 275.280 Roof
497098.480 5419983.770 275.290 Powerline
497098.470 5419983.100 275.250 Powerline
497098.470 5419983.440 275.260 Powerline
497098.370 5419983.060 275.260 Powerline
497098.330 5419983.410 275.290 Car
497098.290 5419983.760 275.290 Powerline
497098.250 5419984.100 275.280 Powerline
497098.100 5419984.050 275.270 Powerline
497098.090 5419983.310 275.280 Powerline
497098.090 5419983.680 275.280 Powerline
497098.080 5419982.970 275.230 Shrub
497097.670 5419983.040 275.250 Powerline
497097.640 5419983.410 275.270 Roof
497097.600 5419983.770 275.270 Roof
497097.560 5419984.120 275.280 Roof
497097.450 5419982.960 275.290 Powerline
497097.410 5419983.300 275.280 Powerline
497097.380 5419983.640 275.290 Powerline
497097.340 5419983.980 275.280 Roof
497097.300 5419984.340 275.310 Roof
497097.110 5419984.330 275.300 Roof
497097.100 5419983.590 275.290 Powerline
497097.100 5419983.960 275.320 Powerline
497097.090 5419983.210 275.270 Roof
497097.080 5419982.840 275.280 Roof
497096.820 5419982.820 275.300 Powerline
497096.780 5419983.180 275.290 Roof
497096.740 5419983.520 275.290 Powerline
497096.730 5419984.150 275.290 Powerline
497096.720 5419983.800 275.270 Powerline
497096.710 5419983.050 275.290 Powerline
497096.710 5419983.420 275.300 Powerline
497096.700 5419983.880 275.290 Powerline
497119.920 5419992.570 278.290 Powerline
497119.890 5419992.930 278.280 Powerline
497119.820 5419992.630 278.310 Car
497119.820 5419993.000 278.280 Powerline
497119.810 5419992.270 278.300 Car
497119.210 5419992.290 278.280 Powerline
497119.170 5419992.660 278.280 Powerline
497119.140 5419993.040 278.280 Powerline
497118.890 5419992.450 278.280 Powerline
497118.890 5419992.770 278.280 Powerline
497118.870 5419992.430 278.300 Powerline
497118.840 5419992.780 278.280 Powerline
497118.590 5419992.630 278.260 Powerline
497118.590 5419992.980 278.270 Powerline
497118.580 5419992.290 278.260 Powerline
497118.150 5419992.310 278.270 Powerline
497118.120 5419992.690 278.260 Powerline
497117.810 5419992.460 278.250 Roof
497117.770 5419992.820 278.270 Powerline
497117.670 5419992.890 278.260 Powerline
497117.660 5419992.240 278.280 Powerline
497117.660 5419992.580 278.250 Powerline
497117.350 5419992.430 278.250 Powerline
497117.350 5419992.770 278.270 Powerline
497117.110 5419992.270 278.270 Powerline
497117.080 5419992.640 278.250 Powerline
497116.750 5419992.420 278.250 Powerline
497116.710 5419992.770 278.230 Powerline
497116.450 5419992.830 278.210 Powerline
497116.440 5419992.470 278.250 Facade
497116.110 5419992.580 278.220 Car
497116.080 5419992.430 278.210 Car
497116.040 5419992.800 278.200 Powerline
497115.730 5419992.520 278.220 Car
497115.030 5419992.530 278.230 Car
497114.730 5419992.470 285.340 Roof
497114.660 5419992.530 285.390 Facade
497114.050 5419992.240 286.020 Roof
497114.010 5419992.590 286.010 Car
497113.750 5419992.390 286.210 Powerline
497113.670 5419992.510 286.330 Powerline
497113.390 5419992.540 286.560 Powerline
497112.950 5419992.500 287.000 Powerline
497112.620 5419992.400 287.350 Powerline
497112.470 5419992.460 287.470 Powerline
497112.110 5419992.460 287.870 Powerline
497111.560 5419992.470 288.390 Powerline
497111.190 5419992.280 288.750 Powerline
497110.890 5419992.380 289.060 Powerline
497110.580 5419992.250 289.380 Powerline
497109.880 5419992.260 290.050 Powerline
497109.570 5419992.290 290.500 Powerline
497109.550 5419992.260 290.500 Powerline
497108.530 5419990.770 291.570 Shrub
497108.530 5419991.070 291.590 Powerline
497108.540 5419991.380 291.580 Powerline
497108.540 5419991.700 291.550 Powerline
497108.550 5419992.020 291.480 Powerline
497108.570 5419992.060 291.530 Car
497108.610 5419991.710 291.510 Powerline
497108.640 5419991.370 291.490 Powerline
497108.680 5419991.030 291.470 Powerline
497108.710 5419990.690 291.490 Roof
497108.890 5419992.100 291.100 Powerline
497108.920 5419991.740 291.100 Powerline
497108.960 5419991.410 291.100 Powerline
497108.990 5419991.060 291.080 Powerline
497109.030 5419990.710 291.070 Powerline
497109.520 5419990.900 290.540 Powerline
497109.520 5419991.250 290.510 Roof
497109.530 5419991.590 290.500 Powerline
497109.540 5419991.940 290.460 Powerline
497109.600 5419991.930 290.430 Roof
497109.640 5419991.590 290.410 Powerline
497109.680 5419991.230 290.360 Roof
497109.710 5419990.890 290.380 Roof
497109.850 5419990.860 290.200 Roof
497109.850 5419991.210 290.160 Car
497109.860 5419991.560 290.120 Roof
497109.870 5419991.920 290.050 Roof
497109.960 5419991.530 290.070 Roof
497109.990 5419991.180 290.050 Roof
497110.030 5419990.840 290.050 Roof
497110.620 5419991.900 289.350 Roof
497110.650 5419991.560 289.370 Roof
497110.690 5419991.220 289.330 Roof
497110.720 5419990.880 289.370 Roof
497110.830 5419990.790 289.240 Powerline
497110.830 5419991.140 289.200 Powerline
497110.840 5419991.490 289.160 Car
497110.850 5419991.830 289.120 Powerline
497110.860 5419992.180 289.080 Powerline
497110.930 5419992.030 289.060 Powerline
497110.960 5419991.670 289.060 Car
497111.000 5419991.330 289.040 Powerline
497111.040 5419990.980 289.040 Powerline
497111.150 5419990.910 288.900 Car
497111.160 5419991.250 288.870 Car
497111.170 5419991.590 288.860 Powerline
497111.180 5419991.930 288.810 Shrub
497111.600 5419992.120 288.390 Powerline
497111.630 5419991.770 288.390 Powerline
497111.670 5419991.420 288.390 Shrub
497111.710 5419991.070 288.380 Powerline
497111.740 5419990.710 288.350 Shrub
497111.930 5419992.220 288.000 Powerline
497111.970 5419991.860 287.990 Car
497112.000 5419991.520 287.980 Powerline
497112.040 5419991.180 288.020 Powerline
497112.070 5419990.880 288.200 Car
497112.070 5419991.030 288.030 Powerline
497112.080 5419991.400 287.950 Car
497112.090 5419991.770 287.900 Car
497112.100 5419992.110 287.880 Car
497112.410 5419990.910 288.260 Car
497112.440 5419991.380 287.740 Powerline
497112.450 5419991.760 287.570 Powerline
497112.460 5419992.120 287.500 Powerline
497112.660 5419992.050 287.330 Powerline
497112.690 5419991.710 287.340 Powerline
497112.720 5419991.450 287.630 Shrub
497112.750 5419991.180 287.910 Powerline
497112.780 5419990.910 288.210 Powerline
497112.800 5419990.670 288.540 Powerline
497112.990 5419992.150 287.000 Powerline
497113.020 5419991.810 286.980 Powerline
497113.050 5419991.550 287.330 Powerline
497113.080 5419991.330 287.820 Powerline
497113.100 5419991.070 288.110 Shrub
497113.130 5419990.800 288.410 Roof
497113.310 5419991.050 288.180 Powerline
497113.340 5419991.560 287.590 Roof
497113.380 5419992.180 286.610 Roof
497113.650 5419990.700 288.620 Shrub
497113.670 5419991.210 288.050 Roof
497113.700 5419991.690 287.500 Roof
497113.700 5419992.170 286.320 Shrub
497113.740 5419991.820 286.330 Roof
497113.780 5419991.470 286.320 Shrub
497113.780 5419991.480 287.670 Roof
497113.810 5419991.230 287.990 Roof
497113.840 5419990.970 288.310 Roof
497113.870 5419990.710 288.630 Roof
497114.080 5419991.880 286.010 Roof
497114.120 5419991.510 286.000 Roof
497114.120 5419991.600 287.640 Roof
497114.150 5419991.320 287.930 Roof
497114.180 5419991.050 288.280 Roof
497114.200 5419990.780 288.610 Roof
497114.610 5419990.700 285.610 Powerline
497114.620 5419991.080 285.540 Roof
497114.630 5419991.420 285.590 Powerline
497114.640 5419991.810 285.460 Powerline
497114.650 5419992.160 285.430 Powerline
497114.770 5419992.120 285.340 Roof
497114.800 5419991.780 285.330 Roof
497114.840 5419991.440 285.370 Roof
497114.870 5419991.090 285.360 Shrub
497114.910 5419990.740 285.340 Roof
497114.960 5419990.910 285.270 Roof
497115.060 5419992.180 278.230 Roof
497115.100 5419991.820 278.270 Powerline
497115.140 5419991.460 278.280 Powerline
497115.170 5419991.110 278.280 Roof
497115.210 5419990.750 278.290 Powerline
497115.760 5419992.160 278.220 Roof
497115.800 5419991.820 278.240 Roof
497115.830 5419991.460 278.260 Powerline
497115.870 5419991.090 278.240 Roof
497115.910 5419990.740 278.280 Powerline
497116.100 5419992.220 278.240 Powerline
497116.120 5419992.080 278.230 Powerline
497116.150 5419991.720 278.240 Powerline
497116.190 5419991.360 278.280 Powerline
497116.220 5419990.990 278.270 Powerline
497116.430 5419992.130 278.250 Powerline
497116.780 5419992.070 278.260 Car
497116.820 5419991.710 278.260 Powerline
497116.860 5419991.350 278.270 Powerline
497116.890 5419991.010 278.290 Powerline
497116.930 5419990.660 278.300 Powerline
497117.150 5419991.910 278.270 Powerline
497117.180 5419991.550 278.290 Powerline
497117.220 5419991.190 278.270 Powerline
497117.250 5419990.830 278.310 Powerline
497117.340 5419992.100 278.250 Powerline
497117.850 5419992.110 278.290 Powerline
497117.880 5419991.770 278.290 Powerline
497117.920 5419991.410 278.290 Powerline
497117.950 5419991.060 278.300 Shrub
497117.990 5419990.720 278.320 Roof
497118.190 5419991.950 278.280 Roof
